Year,Player,Team,Salary
2020,Stephen Curry,"$40,231,758",49346703.0
2020,Russell Westbrook,"$38,506,482",47230546.0
2020,Chris Paul,"$38,506,482",47230546.0
2020,James Harden,"$38,199,000",46853401.0
2020,John Wall,"$38,199,000",46853401.0
2020,LeBron James,"$37,436,858",45918587.0
2020,Kevin Durant,"$37,199,000",45626840.0
2020,Blake Griffin,"$34,449,964",42254980.0
2020,Kyle Lowry,"$33,296,296",40839936.0
2020,Paul George,"$33,005,556",40483325.0
2020,Kemba Walker,"$32,742,000",40160058.0
2020,Klay Thompson,"$32,742,000",40160058.0
2020,Kawhi Leonard,"$32,742,000",40160058.0
2020,Jimmy Butler,"$32,742,000",40160058.0
2020,Tobias Harris,"$32,742,000",40160058.0
2020,Gordon Hayward,"$32,700,690",40109389.0
2020,Mike Conley,"$32,511,623",39877487.0
2020,Kyrie Irving,"$31,742,000",38933497.0
2020,Khris Middleton,"$30,603,448",37536994.0
2020,Paul Millsap,"$30,350,000",37226124.0
2020,Damian Lillard,"$29,802,321",36554362.0
2020,Kevin Love,"$28,942,830",35500144.0
2020,Nikola Vucevic,"$28,000,000",34343706.0
2020,Al Horford,"$28,000,000",34343706.0
2020,DeMar DeRozan,"$27,739,975",34024769.0
2020,CJ McCollum,"$27,556,959",33800289.0
2020,Nikola Jokic,"$27,504,630",33736104.0
2020,Andrew Wiggins,"$27,504,630",33736104.0
2020,Joel Embiid,"$27,504,630",33736104.0
2020,Kristaps Porzingis,"$27,285,000",33466715.0
2020,Karl-Anthony Towns,"$27,285,000",33466715.0
2020,D'Angelo Russell,"$27,285,000",33466715.0
2020,Devin Booker,"$27,285,000",33466715.0
2020,Otto Porter,"$27,250,576",33424492.0
2020,Anthony Davis,"$27,093,019",33231238.0
2020,Andre Drummond,"$27,093,018",33231237.0
2020,Hassan Whiteside,"$27,093,018",33231237.0
2020,Bradley Beal,"$27,093,018",33231237.0
2020,Jrue Holiday,"$26,131,111",32051400.0
2020,LaMarcus Aldridge,"$26,000,000",31890584.0
2020,Giannis Antetokounmpo,"$25,842,697",31697642.0
2020,Steven Adams,"$25,842,697",31697642.0
2020,Marc Gasol,"$25,595,700",31394685.0
2020,Nicolas Batum,"$25,565,217",31357296.0
2020,Rudy Gobert,"$25,258,427",30981000.0
2020,Chandler Parsons,"$25,102,512",30789760.0
2020,Harrison Barnes,"$24,147,727",29618658.0
2020,Serge Ibaka,"$23,271,604",28544040.0
2020,Danilo Gallinari,"$22,615,559",27739361.0
2020,Victor Oladipo,"$21,000,000",25757779.0
2020,Tim Hardaway Jr,"$20,025,127",24562038.0
2020,Malcolm Brogdon,"$20,000,000",24531218.0
2020,Terry Rozier,"$19,894,737",24402107.0
2020,Aaron Gordon,"$19,863,636",24363960.0
2020,Zach LaVine,"$19,500,000",23917938.0
2020,Kent Bazemore,"$19,269,663",23635416.0
2020,Goran Dragic,"$19,217,900",23571925.0
2020,Jeff Teague,"$19,000,000",23304657.0
2020,Evan Turner,"$18,606,556",22822074.0
2020,Tristan Thompson,"$18,539,130",22739372.0
2020,Draymond Green,"$18,539,130",22739372.0
2020,Gary Harris,"$18,189,286",22310267.0
2020,Myles Turner,"$18,000,000",22078097.0
2020,Julius Randle,"$18,000,000",22078097.0
2020,Derrick Favors,"$17,650,000",21648800.0
2020,Andre Iguodala,"$17,185,185",21078676.0
2020,Evan Fournier,"$17,150,000",21035520.0
2020,Bismack Biyombo,"$17,000,000",20851536.0
2020,Bojan Bogdanovic,"$17,000,000",20851536.0
2020,Clint Capela,"$16,896,552",20724650.0
2020,Gorgui Dieng,"$16,229,213",19906118.0
2020,Ricky Rubio,"$16,200,000",19870287.0
2020,Jonas Valanciunas,"$16,000,000",19624975.0
2020,Brandon Knight,"$15,643,750",19188012.0
2020,Eric Bledsoe,"$15,625,000",19165014.0
2020,Kelly Oubre,"$15,625,000",19165014.0
2020,Dennis Schroeder,"$15,500,000",19011694.0
2020,Ian Mahinmi,"$15,450,051",18950429.0
2020,James Johnson,"$15,349,400",18826974.0
2020,Marcus Morris,"$15,000,000",18398414.0
2020,Bobby Portis,"$15,000,000",18398414.0
2020,Danny Green,"$14,634,147",17949673.0
2020,Rudy Gay,"$14,500,000",17785133.0
2020,Cody Zeller,"$14,471,910",17750679.0
2020,Eric Gordon,"$14,057,730",17242662.0
2020,Mason Plumlee,"$14,041,096",17222259.0
2020,JJ Redick,"$13,486,300",16541768.0
2020,Jordan Clarkson,"$13,437,500",16481912.0
2020,Dewayne Dedmon,"$13,333,334",16354146.0
2020,Solomon Hill,"$13,290,395",16301479.0
2020,Justise Winslow,"$13,000,000",15945292.0
2020,Thaddeus Young,"$12,900,000",15822636.0
2020,Will Barton,"$12,776,786",15671506.0
2020,Courtney Lee,"$12,759,670",15650512.0
2020,Larry Nance Jr,"$12,727,273",15610775.0
2020,Patrick Mills,"$12,678,571",15551040.0
2020,Kelly Olynyk,"$12,667,885",15537932.0
2020,Marcus Smart,"$12,553,571",15397719.0
2020,Terrence Ross,"$12,500,000",15332011.0
2020,Patrick Beverley,"$12,345,680",15142728.0
2020,Trevor Ariza,"$12,200,000",14964043.0
2020,Brook Lopez,"$12,093,024",14832830.0
2020,Jusuf Nurkic,"$12,000,000",14718731.0
2020,Cory Joseph,"$12,000,000",14718731.0
2020,Joe Ingles,"$11,454,546",14049698.0
2020,Tony Snell,"$11,392,857",13974033.0
2020,Robert Covington,"$11,301,219",13861633.0
2020,Meyers Leonard,"$11,286,515",13843598.0
2020,TJ Warren,"$11,060,000",13565764.0
2020,Moe Harkless,"$11,011,234",13505949.0
2020,Andre Roberson,"$10,740,740",13174172.0
2020,Spencer Dinwiddie,"$10,605,600",13008414.0
2020,Jeremy Lamb,"$10,500,000",12878889.0
2020,Dwight Powell,"$10,259,375",12583748.0
2020,George Hill,"$10,133,907",12429854.0
2020,Josh Richardson,"$10,116,576",12408597.0
2020,Norman Powell,"$10,116,576",12408597.0
2020,Tyus Jones,"$10,116,000",12407890.0
2020,Tomas Satoransky,"$10,000,000",12265609.0
2020,DeAndre Jordan,"$9,881,598",12120382.0
2020,Zion Williamson,"$9,757,440",11968094.0
2020,Markelle Fultz,"$9,745,200",11953081.0
2020,John Henson,"$9,732,396",11937376.0
2020,Matthew Dellavedova,"$9,607,500",11784184.0
2020,Dante Exum,"$9,600,000",11774985.0
2020,Deandre Ayton,"$9,562,920",11729504.0
2020,Delon Wright,"$9,473,684",11620050.0
2020,Jerami Grant,"$9,346,153",11463626.0
2020,Fred VanVleet,"$9,346,153",11463626.0
2020,Al-Farouq Aminu,"$9,258,000",11355501.0
2020,Kyle Anderson,"$9,073,050",11128648.0
2020,Taj Gibson,"$9,000,000",11039048.0
2020,Ja Morant,"$8,730,240",10708171.0
2020,Lonzo Ball,"$8,719,320",10694777.0
2020,E'Twaun Moore,"$8,664,928",10628062.0
2020,Marvin Bagley,"$8,556,120",10494602.0
2020,Bogdan Bogdanovic,"$8,529,386",10461811.0
2020,PJ Tucker,"$8,349,039",10240605.0
2020,Cristiano Felicio,"$8,156,500",10004444.0
2020,Kentavious Caldwell-Pope,"$8,139,282",9983325.0
2020,Ben Simmons,"$8,113,929",9952228.0
2020,Maxi Kleber,"$8,000,000",9812487.0
2020,Louis Williams,"$8,000,000",9812487.0
2020,Elfrid Payton,"$8,000,000",9812487.0
2020,Wayne Ellington,"$8,000,000",9812487.0
2020,Thomas Bryant,"$8,000,000",9812487.0
2020,RJ Barrett,"$7,839,960",9616188.0
2020,Jayson Tatum,"$7,830,000",9603972.0
2020,Jae Crowder,"$7,815,533",9586227.0
2020,Luka Doncic,"$7,683,360",9424109.0
2020,Joe Harris,"$7,666,667",9403634.0
2020,Seth Curry,"$7,461,380",9151837.0
2020,DeMarre Carroll,"$7,339,258",9002046.0
2020,Langston Galloway,"$7,333,333",8994779.0
2020,Doug McDermott,"$7,333,333",8994779.0
2020,Derrick Rose,"$7,317,074",8974837.0
2020,Brandon Ingram,"$7,265,485",8911560.0
2020,Darius Miller,"$7,250,000",8892566.0
2020,DJ Augustin,"$7,250,000",8892566.0
2020,De'Andre Hunter,"$7,068,360",8669774.0
2020,Josh Jackson,"$7,059,480",8658882.0
2020,Ersan Ilyasova,"$7,000,000",8585926.0
2020,Davis Bertans,"$7,000,000",8585926.0
2020,Jaren Jackson Jr,"$6,927,480",8496976.0
2020,Nemanja Bjelica,"$6,825,000",8371278.0
2020,Jaylen Brown,"$6,534,829",8015366.0
2020,Jabari Parker,"$6,500,000",7972646.0
2020,Ivica Zubac,"$6,481,482",7949932.0
2020,Darius Garland,"$6,400,920",7851118.0
2020,De'Aaron Fox,"$6,392,760",7841109.0
2020,Trae Young,"$6,273,000",7694216.0
2020,Montrezl Harrell,"$6,000,000",7359365.0
2020,Ishmael Smith,"$6,000,000",7359365.0
2020,Marco Belinelli,"$5,846,154",7170664.0
2020,Jarrett Culver,"$5,813,640",7130783.0
2020,Jonathan Isaac,"$5,806,440",7121952.0
2020,Rodney Hood,"$5,718,000",7013475.0
2020,Mo Bamba,"$5,697,600",6988453.0
2020,Trey Lyles,"$5,500,000",6746085.0
2020,Aron Baynes,"$5,453,280",6688780.0
2020,Kris Dunn,"$5,348,007",6559656.0
2020,Coby White,"$5,307,120",6509506.0
2020,Lauri Markkanen,"$5,300,400",6501263.0
2020,Wendell Carter,"$5,201,400",6379834.0
2020,Daniel Theis,"$5,000,000",6132804.0
2020,Luol Deng,"$5,000,000",6132804.0
2020,Jaxson Hayes,"$4,862,040",5963588.0
2020,Buddy Hield,"$4,861,207",5962566.0
2020,Frank Ntilikina,"$4,855,800",5955934.0
2020,Rodney McGruder,"$4,807,693",5896928.0
2020,Enes Kanter,"$4,767,000",5847016.0
2020,Garrett Temple,"$4,767,000",5847016.0
2020,Justin Holiday,"$4,767,000",5847016.0
2020,JaMychal Green,"$4,767,000",5847016.0
2020,Avery Bradley,"$4,767,000",5847016.0
2020,Robin Lopez,"$4,767,000",5847016.0
2020,Mike Scott,"$4,767,000",5847016.0
2020,Frank Kaminsky,"$4,767,000",5847016.0
2020,Richaun Holmes,"$4,767,000",5847016.0
2020,Ed Davis,"$4,767,000",5847016.0
2020,Collin Sexton,"$4,764,960",5844513.0
2020,Rui Hachimura,"$4,469,160",5481697.0
2020,Kevon Looney,"$4,464,286",5475718.0
2020,Dennis Smith,"$4,463,640",5474926.0
2020,Jamal Murray,"$4,444,746",5451751.0
2020,Kevin Knox,"$4,380,120",5372484.0
2020,Cam Reddish,"$4,245,720",5207634.0
2020,Zach Collins,"$4,240,200",5200863.0
2020,Mikal Bridges,"$4,161,000",5103720.0
2020,Alex Len,"$4,160,000",5102493.0
2020,Nicolo Melli,"$4,102,564",5032044.0
2020,Cameron Johnson,"$4,033,440",4947259.0
2020,Malik Monk,"$4,028,400",4941078.0
2020,Dorian Finney-Smith,"$4,000,000",4906243.0
2020,JaVale McGee,"$4,000,000",4906243.0
2020,Reggie Bullock,"$4,000,000",4906243.0
2020,Patrick McCaw,"$4,000,000",4906243.0
2020,Shai Gilgeous-Alexander,"$3,952,920",4848497.0
2020,PJ Washington,"$3,831,840",4699985.0
2020,Luke Kennard,"$3,827,160",4694244.0
2020,Miles Bridges,"$3,755,400",4606226.0
2020,Jakob Poeltl,"$3,754,885",4605595.0
2020,Tyler Herro,"$3,640,200",4464927.0
2020,Donovan Mitchell,"$3,635,760",4459481.0
2020,Stanley Johnson,"$3,623,000",4443830.0
2020,Jake Layman,"$3,581,986",4393524.0
2020,Thon Maker,"$3,569,643",4378384.0
2020,Jerome Robinson,"$3,567,720",4376026.0
2020,Danuel House,"$3,540,000",4342025.0
2020,Domantas Sabonis,"$3,529,554",4329213.0
2020,Boban Marjanovic,"$3,500,000",4292963.0
2020,TJ McConnell,"$3,500,000",4292963.0
2020,DeMarcus Cousins,"$3,500,000",4292963.0
2020,Taurean Prince,"$3,481,985",4270866.0
2020,Dario Saric,"$3,481,985",4270866.0
2020,Romeo Langford,"$3,458,400",4241938.0
2020,Bam Adebayo,"$3,454,080",4236639.0
2020,Michael Porter,"$3,389,400",4157305.0
2020,Denzel Valentine,"$3,377,568",4142792.0
2020,Juan Hernangomez,"$3,321,029",4073444.0
2020,Sekou Doumbouya,"$3,285,120",4029399.0
2020,Justin Jackson,"$3,280,920",4024248.0
2020,Troy Brown,"$3,219,480",3948888.0
2020,Yogi Ferrell,"$3,150,000",3863666.0
2020,Zhaire Smith,"$3,058,800",3751804.0
2020,Ryan Arcidiacono,"$3,000,000",3679682.0
2020,Quinn Cook,"$3,000,000",3679682.0
2020,Khem Birch,"$3,000,000",3679682.0
2020,Nickeil Alexander-Walker,"$2,964,840",3636556.0
2020,DJ Wilson,"$2,961,120",3631994.0
2020,Cedi Osman,"$2,907,143",3565788.0
2020,Donte DiVincenzo,"$2,905,800",3564140.0
2020,Bryn Forbes,"$2,875,000",3526362.0
2020,Goga Bitadze,"$2,816,760",3454927.0
2020,TJ Leaf,"$2,813,280",3450659.0
2020,Lonnie Walker,"$2,764,200",3390459.0
2020,Alex Caruso,"$2,750,000",3373042.0
2020,Malik Beasley,"$2,731,713",3350612.0
2020,Luka Samanic,"$2,689,920",3299350.0
2020,John Collins,"$2,686,560",3295229.0
2020,Kevin Huerter,"$2,636,280",3233558.0
2020,Caris LeVert,"$2,625,717",3220601.0
2020,Marko Guduric,"$2,625,000",3219722.0
2020,DeAndre Bembry,"$2,603,981",3193941.0
2020,Matisse Thybulle,"$2,582,160",3167176.0
2020,Harry Giles,"$2,578,800",3163055.0
2020,Vince Carter,"$2,564,753",3145825.0
2020,Wilson Chandler,"$2,564,753",3145825.0
2020,Jose Juan Barea,"$2,564,753",3145825.0
2020,Thabo Sefolosha,"$2,564,753",3145825.0
2020,Tyson Chandler,"$2,564,753",3145825.0
2020,Dwight Howard,"$2,564,753",3145825.0
2020,Rajon Rondo,"$2,564,753",3145825.0
2020,Jared Dudley,"$2,564,753",3145825.0
2020,Udonis Haslem,"$2,564,753",3145825.0
2020,Kyle Korver,"$2,564,753",3145825.0
2020,Wesley Matthews,"$2,564,753",3145825.0
2020,Josh Okogie,"$2,530,680",3104033.0
2020,Vincent Poirier,"$2,505,793",3073507.0
2020,Rondae Hollis-Jefferson,"$2,500,000",3066402.0
2020,Brandon Clarke,"$2,478,840",3040448.0
2020,Terrance Ferguson,"$2,475,840",3036768.0
2020,Grayson Allen,"$2,429,400",2979807.0
2020,Alfonzo McKinnie,"$2,391,985",2933915.0
2020,Grant Williams,"$2,379,840",2919018.0
2020,Jarrett Allen,"$2,376,840",2915339.0
2020,Pascal Siakam,"$2,351,838",2884672.0
2020,Skal Labissiere,"$2,338,846",2868737.0
2020,Chandler Hutchison,"$2,332,320",2860732.0
2020,Patrick Patterson,"$2,331,593",2859840.0
2020,Dejounte Murray,"$2,321,735",2847749.0
2020,Alec Burks,"$2,320,044",2845675.0
2020,Damian Jones,"$2,305,057",2827292.0
2020,Darius Bazley,"$2,284,800",2802446.0
2020,Ante Zizic,"$2,281,800",2798766.0
2020,OG Anunoby,"$2,281,800",2798766.0
2020,Markieff Morris,"$2,259,887",2771889.0
2020,Luke Kornet,"$2,250,000",2759762.0
2020,Aaron Holiday,"$2,239,200",2746515.0
2020,Ty Jerome,"$2,193,480",2690436.0
2020,Willie Cauley-Stein,"$2,177,483",2670815.0
2020,Kyle O'Quinn,"$2,174,318",2666933.0
2020,Austin Rivers,"$2,174,310",2666923.0
2020,Carmelo Anthony,"$2,159,029",2648180.0
2020,Anfernee Simons,"$2,149,560",2636566.0
2020,Nassir Little,"$2,105,520",2582548.0
2020,Moritz Wagner,"$2,063,520",2531033.0
2020,Dylan Windler,"$2,035,800",2497032.0
2020,Caleb Swanigan,"$2,033,160",2493794.0
2020,Ben McLemore,"$2,028,594",2488194.0
2020,Mike Muscala,"$2,028,594",2488194.0
2020,Michael Carter-Williams,"$2,028,594",2488194.0
2020,Noah Vonleh,"$2,000,000",2453121.0
2020,Torrey Craig,"$2,000,000",2453121.0
2020,Edmond Sumner,"$2,000,000",2453121.0
2020,Landry Shamet,"$1,995,120",2447136.0
2020,Mfiondu Kabengele,"$1,977,000",2424910.0
2020,Kyle Kuzma,"$1,974,600",2421967.0
2020,Jordan Poole,"$1,964,760",2409897.0
2020,Tony Bradley,"$1,962,360",2406954.0
2020,Keldon Johnson,"$1,950,600",2392529.0
2020,Derrick White,"$1,948,080",2389438.0
2020,Robert Williams,"$1,937,520",2376486.0
2020,Josh Hart,"$1,934,160",2372365.0
2020,Jacob Evans,"$1,925,880",2362209.0
2020,Dzanan Musa,"$1,911,600",2344693.0
2020,Omari Spellman,"$1,897,800",2327767.0
2020,Nerlens Noel,"$1,882,867",2309451.0
2020,James Ennis,"$1,882,867",2309451.0
2020,Glenn Robinson III,"$1,882,867",2309451.0
2020,Bruno Caboclo,"$1,845,301",2263374.0
2020,Shabazz Napier,"$1,845,301",2263374.0
2020,JR Smith,"$1,746,470",2142151.0
2020,JaKarr Sampson,"$1,737,145",2130714.0
2020,Raul Neto,"$1,737,145",2130714.0
2020,Mario Hezonja,"$1,737,145",2130714.0
2020,Emmanuel Mudiay,"$1,737,145",2130714.0
2020,Pat Connaughton,"$1,723,050",2113425.0
2020,Jahlil Okafor,"$1,702,486",2088202.0
2020,Rodions Kurucs,"$1,699,236",2084216.0
2020,Cheick Diallo,"$1,678,854",2059216.0
2020,Willy Hernangomez,"$1,676,735",2056617.0
2020,Treveon Graham,"$1,645,357",2018130.0
2020,Christian Wood,"$1,645,357",2018130.0
2020,Derrick Jones,"$1,645,357",2018130.0
2020,Georges Niang,"$1,645,357",2018130.0
2020,Shaquille Harrison,"$1,620,564",1987720.0
2020,Furkan Korkmaz,"$1,620,564",1987720.0
2020,Semi Ojeleye,"$1,618,520",1985213.0
2020,Dwayne Bacon,"$1,618,520",1985213.0
2020,Dillon Brooks,"$1,618,520",1985213.0
2020,Sterling Brown,"$1,618,520",1985213.0
2020,Frank Jackson,"$1,618,520",1985213.0
2020,Damyean Dotson,"$1,618,520",1985213.0
2020,Abdel Nader,"$1,618,520",1985213.0
2020,Wesley Iwundu,"$1,618,520",1985213.0
2020,Royce O'Neale,"$1,618,520",1985213.0
2020,Monte Morris,"$1,588,231",1948062.0
2020,Malcolm Miller,"$1,588,231",1948062.0
2020,Chris Boucher,"$1,588,231",1948062.0
2020,Mitchell Robinson,"$1,559,712",1913081.0
2020,Isaiah Roby,"$1,500,000",1839841.0
2020,Nigel Williams-Goss,"$1,500,000",1839841.0
2020,Brad Wanamaker,"$1,445,697",1773235.0
2020,Thanasis Antetokounmpo,"$1,445,697",1773235.0
2020,Theo Pinson,"$1,445,697",1773235.0
2020,Shake Milton,"$1,445,697",1773235.0
2020,Wenyen Gabriel,"$1,445,697",1773235.0
2020,Devonte Graham,"$1,416,852",1737855.0
2020,Jalen Brunson,"$1,416,852",1737855.0
2020,Keita Bates-Diop,"$1,416,852",1737855.0
2020,Sviatoslav Mykhailiuk,"$1,416,852",1737855.0
2020,Khyri Thomas,"$1,416,852",1737855.0
2020,Bruce Brown,"$1,416,852",1737855.0
2020,Alize Johnson,"$1,416,852",1737855.0
2020,De'Anthony Melton,"$1,416,852",1737855.0
2020,Kendrick Nunn,"$1,416,852",1737855.0
2020,Duncan Robinson,"$1,416,852",1737855.0
2020,Jarred Vanderbilt,"$1,416,852",1737855.0
2020,Kenrich Williams,"$1,416,852",1737855.0
2020,Hamidou Diallo,"$1,416,852",1737855.0
2020,Deonte Burton,"$1,416,852",1737855.0
2020,Melvin Frazier,"$1,416,852",1737855.0
2020,Ryan Broekhoff,"$1,416,852",1737855.0
2020,Jevon Carter,"$1,416,852",1737855.0
2020,Elie Okobo,"$1,416,852",1737855.0
2020,Gary Trent Jr,"$1,416,852",1737855.0
2020,Chimezie Metu,"$1,416,852",1737855.0
2020,Isaac Bonga,"$1,416,852",1737855.0
2020,Bruno Fernando,"$1,400,000",1717185.0
2020,Jaylen Nowell,"$1,400,000",1717185.0
2020,Kevin Porter,"$1,290,960",1583441.0
2020,Jordan McRae,"$1,254,933",1539251.0
2020,Carsen Edwards,"$1,228,026",1506248.0
2020,Cody Martin,"$1,173,310",1439136.0
2020,Gary Payton II,"$1,052,909",1291457.0
2020,Terance Mann,"$1,000,000",1226560.0
2020,Admiral Schofield,"$1,000,000",1226560.0
2020,David Nwaba,"$903,111",1107720.0
2020,Javonte Green,"$898,310",1101831.0
2020,Nicolas Claxton,"$898,310",1101831.0
2020,Jalen McDaniels,"$898,310",1101831.0
2020,Caleb Martin,"$898,310",1101831.0
2020,Daniel Gafford,"$898,310",1101831.0
2020,Vlatko Cancar,"$898,310",1101831.0
2020,Alen Smailagic,"$898,310",1101831.0
2020,Eric Paschall,"$898,310",1101831.0
2020,Talen Horton-Tucker,"$898,310",1101831.0
2020,KZ Okpala,"$898,310",1101831.0
2020,Naz Reid,"$898,310",1101831.0
2020,Ignas Brazdeikis,"$898,310",1101831.0
2020,Jalen Lecque,"$898,310",1101831.0
2020,DaQuan Jeffries,"$898,310",1101831.0
2020,Justin James,"$898,310",1101831.0
2020,Matt Thomas,"$898,310",1101831.0
2020,Terence Davis,"$898,310",1101831.0
2020,Dewan Hernandez,"$898,310",1101831.0
2020,Miye Oni,"$898,310",1101831.0
2020,Damion Lee,"$842,327",1033165.0
2020,Jeff Green,"$840,427",1030834.0
2020,Timothe Luwawu,"$837,583",1027346.0
2020,Juwan Morgan,"$746,054",915080.0
2020,Gary Clark,"$718,765",881609.0
2020,Marvin Williams,"$604,278",741183.0
2020,Michael Kidd-Gilchrist,"$595,122",729953.0
2020,Rayjon Tucker,"$578,573",709655.0
2020,Chris Clemons,"$563,346",690978.0
2020,Brandon Goodwin,"$522,738",641170.0
2020,Reggie Jackson,"$512,721",628883.0
2020,Justin Patton,"$483,115",592569.0
2020,Anzejs Pasecniks,"$482,144",591379.0
2020,Chris Silva,"$466,918",572703.0
2020,Troy Daniels,"$458,439",562303.0
2020,Anthony Tolliver,"$434,704",533190.0
2020,Joakim Noah,"$381,360",467761.0
2020,Dion Waiters,"$375,385",460432.0
2020,Dean Wade,"$375,000",459960.0
2020,Juan Toscano-Anderson,"$350,189",429528.0
2020,Ky Bowman,"$350,189",429528.0
2020,Norvel Pelle,"$350,189",429528.0
2020,Jamal Crawford,"$289,803",355461.0
2020,Jordan Bell,"$250,000",306640.0
2020,Tyler Zeller,"$245,686",301348.0
2020,Trey Burke,"$229,220",281152.0
2020,Jontay Porter,"$197,933",242776.0
2020,Cameron Payne,"$196,288",240759.0
2020,Jerian Grant,"$196,288",240759.0
2020,Dragan Bender,"$189,700",232678.0
2020,Mychal Mulder,"$187,782",230326.0
2020,Tyler Johnson,"$183,115",224601.0
2020,PJ Dozier,"$183,115",224601.0
2020,Sindarius Thornwell,"$183,115",224601.0
2020,Corey Brewer,"$183,115",224601.0
2020,Joe Chealey,"$163,356",200366.0
2020,Jaylen Adams,"$163,356",200366.0
2020,Johnathan Williams,"$161,245",197776.0
2020,Luguentz Dort,"$155,647",190910.0
2020,Oshae Brissett,"$129,568",158923.0
2020,JP Macura,"$106,181",130237.0
2020,Donta Hall,"$101,504",124500.0
2020,Sheldon Mac,"$91,557",112300.0
2020,Chasson Randle,"$91,557",112300.0
2020,Jonah Bolden,"$89,846",110201.0
2020,Derrick Walton,"$81,678",100183.0
2020,Charlie Brown,"$79,568",97595.0
2020,Tacko Fall,"$79,568",97595.0
2020,Tremont Waters,"$79,568",97595.0
2020,Jeremiah Martin,"$79,568",97595.0
2020,Chris Chiozza,"$79,568",97595.0
2020,Raymond Spalding,"$79,568",97595.0
2020,Kobi Simmons,"$79,568",97595.0
2020,Max Strus,"$79,568",97595.0
2020,Adam Mokoka,"$79,568",97595.0
2020,Matt Mooney,"$79,568",97595.0
2020,Josh Reaves,"$79,568",97595.0
2020,Antonius Cleveland,"$79,568",97595.0
2020,Tyler Cook,"$79,568",97595.0
2020,Bol Bol,"$79,568",97595.0
2020,Jordan Bone,"$79,568",97595.0
2020,Louis King,"$79,568",97595.0
2020,Michael Frazier,"$79,568",97595.0
2020,William Howard,"$79,568",97595.0
2020,Naz Long,"$79,568",97595.0
2020,Brian Bowen,"$79,568",97595.0
2020,Johnathan Motley,"$79,568",97595.0
2020,Amir Coffey,"$79,568",97595.0
2020,Devontae Cacok,"$79,568",97595.0
2020,Kostas Antetokounmpo,"$79,568",97595.0
2020,John Konchar,"$79,568",97595.0
2020,Yuta Watanabe,"$79,568",97595.0
2020,Kyle Alexander,"$79,568",97595.0
2020,Gabe Vincent,"$79,568",97595.0
2020,Cam Reynolds,"$79,568",97595.0
2020,Frank Mason,"$79,568",97595.0
2020,Kelan Martin,"$79,568",97595.0
2020,Jordan McLaughlin,"$79,568",97595.0
2020,Zylan Cheatham,"$79,568",97595.0
2020,Josh Gray,"$79,568",97595.0
2020,Kenny Wooten,"$79,568",97595.0
2020,Jared Harper,"$79,568",97595.0
2020,Kevin Hervey,"$79,568",97595.0
2020,Vic Law,"$79,568",97595.0
2020,BJ Johnson,"$79,568",97595.0
2020,Marial Shayok,"$79,568",97595.0
2020,Tariq Owens,"$79,568",97595.0
2020,Moses Brown,"$79,568",97595.0
2020,Jaylen Hoard,"$79,568",97595.0
2020,Kyle Guy,"$79,568",97595.0
2020,Drew Eubanks,"$79,568",97595.0
2020,Quinndary Weatherspoon,"$79,568",97595.0
2020,Paul Watson,"$79,568",97595.0
2020,Jarrell Brantley,"$79,568",97595.0
2020,Justin Wright-Foreman,"$79,568",97595.0
2020,Garrison Mathews,"$79,568",97595.0
2020,Malik Newman,"$65,978",80926.0
2021,Stephen Curry,"$43,006,362",52411485.0
2021,Chris Paul,"$41,358,814",50403633.0
2021,Russell Westbrook,"$41,358,814",50403633.0
2021,James Harden,"$41,254,920",50277018.0
2021,John Wall,"$41,254,920",50277018.0
2021,Kevin Durant,"$40,108,950",48880434.0
2021,LeBron James,"$39,219,566",47796549.0
2021,Paul George,"$35,450,412",43203114.0
2021,Klay Thompson,"$35,361,360",43094587.0
2021,Mike Conley,"$34,502,132",42047453.0
2021,Kemba Walker,"$34,379,100",41897515.0
2021,Kawhi Leonard,"$34,379,100",41897515.0
2021,Jimmy Butler,"$34,379,100",41897515.0
2021,Tobias Harris,"$34,358,850",41872836.0
2021,Blake Griffin,"$33,900,241",41313933.0
2021,Kyrie Irving,"$33,722,850",41097748.0
2021,Khris Middleton,"$33,051,724",40279853.0
2021,Anthony Davis,"$32,742,000",39902395.0
2021,Damian Lillard,"$31,626,953",38543497.0
2021,Kevin Love,"$31,258,256",38094169.0
2021,Ben Simmons,"$30,559,200",37242235.0
2021,Pascal Siakam,"$30,559,200",37242235.0
2021,Kyle Lowry,"$30,500,000",37170089.0
2021,Steven Adams,"$29,592,695",36064364.0
2021,Nikola Jokic,"$29,542,010",36002595.0
2021,Andrew Wiggins,"$29,542,010",36002595.0
2021,Joel Embiid,"$29,542,010",36002595.0
2021,Kristaps Porzingis,"$29,467,800",35912155.0
2021,Karl-Anthony Towns,"$29,467,800",35912155.0
2021,Devin Booker,"$29,467,800",35912155.0
2021,CJ McCollum,"$29,354,152",35773654.0
2021,Andre Drummond,"$28,751,774",35039540.0
2021,Bradley Beal,"$28,751,774",35039541.0
2021,D'Angelo Russell,"$28,649,250",34914596.0
2021,Gordon Hayward,"$28,500,000",34732706.0
2021,Otto Porter,"$28,489,239",34719592.0
2021,DeMar DeRozan,"$27,739,975",33806470.0
2021,Giannis Antetokounmpo,"$27,528,088",33548245.0
2021,Rudy Gobert,"$27,525,281",33544824.0
2021,Al Horford,"$27,500,000",33514014.0
2021,Jamal Murray,"$27,285,000",33251996.0
2021,Brandon Ingram,"$27,285,000",33251996.0
2021,Jrue Holiday,"$27,026,011",32936368.0
